Número,prioridade_label,Produto,Categoria,Grupo designado,hora_abertura,dia_semana,data_abertura,kpi_violado,risco_predito
INC8640568,P3,lhvp,cat73,Team14,11,Sábado,2025-12-20,0,0.0038439787
INC8640546,P3,lcho,cat71,Team14,11,Sábado,2025-12-20,0,0.00131234
INC8640532,P2,lcem,cat76,Team05,10,Sábado,2025-12-20,0,0.068480834
INC8640525,P3,lhco,cat137,Team14,10,Sábado,2025-12-20,0,0.023115203
INC8640517,P3,lcem,cat91,Team11,9,Sábado,2025-12-20,0,0.008365658
INC8640516,P2,lrel,cat123,Team14,9,Sábado,2025-12-20,0,0.006469816
INC8640501,P2,lrev,cat97,Team14,9,Sábado,2025-12-20,0,0.0012125284
INC8640493,P3,lhco,cat137,Team14,8,Sábado,2025-12-20,0,0.017372515
INC8640483,P3,lcem,cat91,Team11,8,Sábado,2025-12-20,0,0.004418399
INC8640481,P3,lsin,cat77,Team12,8,Sábado,2025-12-20,0,0.08825604
INC8640480,P3,lhvp,cat73,Team09,8,Sábado,2025-12-20,0,0.40980235
INC8640205,P2,lrev,cat36,Team14,4,Sábado,2025-12-20,0,0.0015467155
INC8640143,P2,lrev,cat35,Team14,3,Sábado,2025-12-20,0,0.0031069976
INC8640084,P3,lssl,cat102,Team11,3,Sábado,2025-12-20,0,0.16811311
INC8640064,P3,lsin,cat141,Team14,3,Sábado,2025-12-20,0,0.008497913
INC8640000,P3,lhco,cat137,Team14,1,Sábado,2025-12-20,0,0.031372584
INC8639969,P3,lrdo,cat111,Team11,1,Sábado,2025-12-20,0,0.04166243
INC8639963,P2,lhvp,cat73,Team14,1,Sábado,2025-12-20,0,0.0049114823
INC8639959,P3,lhco,cat71,Team14,1,Sábado,2025-12-20,0,0.030790608
INC8639943,P2,lsin,cat77,Team09,0,Sábado,2025-12-20,0,0.06439909
INC8639915,P3,lhco,cat71,Team14,0,Sábado,2025-12-20,0,0.02233345
INC8639842,P2,lrev,cat97,Team14,23,Sexta,2025-12-19,0,0.00025079984
INC8639800,P3,lsin,cat77,Team14,23,Sexta,2025-12-19,0,0.0064179874
INC8639740,P2,lhco,cat137,Team14,21,Sexta,2025-12-19,0,0.012626982
INC8639730,P3,lhvp,cat73,Team09,21,Sexta,2025-12-19,0,0.9209409
INC8639725,P3,lcem,cat91,Team11,21,Sexta,2025-12-19,0,0.037391007
INC8639717,P3,lhvp,cat73,Team14,21,Sexta,2025-12-19,0,0.09373795
INC8639695,P3,lhco,cat85,Team11,21,Sexta,2025-12-19,0,0.78117055
INC8639656,P3,lemg,cat42,Team05,20,Sexta,2025-12-19,0,0.11579564
INC8639649,P3,lhvp,cat73,Team14,20,Sexta,2025-12-19,0,0.02729246
INC8639604,P3,lhvp,cat73,Team14,18,Sexta,2025-12-19,0,0.024296228
INC8639603,P3,lsin,cat141,Team14,18,Sexta,2025-12-19,0,0.00560105
INC8639599,P3,lcho,cat71,Team14,18,Sexta,2025-12-19,0,0.00335587
INC8639562,P3,lvps,cat74,Team14,17,Sexta,2025-12-19,0,0.026138226
INC8639554,P3,lhvp,cat73,Team14,17,Sexta,2025-12-19,0,0.02133704
INC8639552,P3,lhvp,cat73,Team14,17,Sexta,2025-12-19,0,0.02133704
INC8639549,P3,lhvp,cat73,Team14,17,Sexta,2025-12-19,0,0.02133704
INC8639548,P2,lwpl,cat93,Team14,17,Sexta,2025-12-19,0,0.009603962
INC8639536,P2,lhco,cat71,Team09,17,Sexta,2025-12-19,0,0.36899543
INC8639535,P3,lhco,cat85,Team09,17,Sexta,2025-12-19,0,0.80534804
INC8639516,P3,lhvp,cat73,Team14,16,Sexta,2025-12-19,0,0.011380707
INC8639515,P3,lcsp,cat85,Team11,16,Sexta,2025-12-19,0,0.0956486
INC8639469,P2,lcho,cat71,Team14,16,Sexta,2025-12-19,0,0.0008615014
INC8639468,P3,lsin,cat28,Team17,16,Sexta,2025-12-19,0,0.008511235
INC8639463,P3,lsin,cat28,Team12,16,Sexta,2025-12-19,0,0.22288205
INC8639451,P3,lhvp,cat73,Team14,16,Sexta,2025-12-19,0,0.011380707
INC8639449,P3,lsin,cat28,Team09,16,Sexta,2025-12-19,0,0.024369301
INC8639444,P3,lhvp,cat73,Team14,16,Sexta,2025-12-19,0,0.011380707
INC8639428,P3,lhvp,cat73,Team09,15,Sexta,2025-12-19,0,0.53391856
INC8639420,P3,lcem,cat91,Team11,15,Sexta,2025-12-19,0,0.32251486
INC8639409,P3,lsin,cat77,Team09,15,Sexta,2025-12-19,0,0.21765676
INC8639401,P3,khvp,cat85,Team14,15,Sexta,2025-12-19,0,0.001523217
INC8639395,P3,lhvp,cat73,Team14,15,Sexta,2025-12-19,0,0.011440715
INC8639365,P3,lhvp,cat73,Team14,14,Sexta,2025-12-19,0,0.018621027
INC8639352,P3,lhvp,cat73,Team14,14,Sexta,2025-12-19,0,0.018621027
INC8639329,P3,lhvp,cat73,Team14,13,Sexta,2025-12-19,0,0.0029099833
INC8639327,P3,lcho,cat71,Team09,13,Sexta,2025-12-19,0,0.25564322
INC8639318,P3,lhvp,cat19,Team14,13,Sexta,2025-12-19,0,0.0010470962
INC8639313,P3,lhco,cat71,Team14,13,Sexta,2025-12-19,0,0.0018203954
INC8639266,P2,lhvp,cat73,Team14,11,Sexta,2025-12-19,0,0.007471597
INC8639256,P3,lcem,cat76,Team05,11,Sexta,2025-12-19,0,0.010976087
INC8639252,P3,lhco,cat18,Team02,11,Sexta,2025-12-19,0,0.0048998087
INC8639247,P3,lvps,cat85,Team14,11,Sexta,2025-12-19,0,0.015933845
INC8639242,P3,lrev,cat94,Team09,11,Sexta,2025-12-19,0,0.14783421
INC8639229,P3,lhvp,cat73,Team14,11,Sexta,2025-12-19,0,0.006836165
INC8639226,P3,lcem,cat76,Team05,11,Sexta,2025-12-19,0,0.010976087
INC8639219,P2,lrev,cat94,Team14,10,Sexta,2025-12-19,0,0.010262018
INC8639201,P3,lrel,cat85,Team14,10,Sexta,2025-12-19,0,0.0066942237
INC8639198,P3,lhvp,cat73,Team14,10,Sexta,2025-12-19,0,0.01022752
INC8639193,P3,lrel,cat85,Team14,10,Sexta,2025-12-19,0,0.0066942237
INC8639180,P3,lhco,cat71,Team14,10,Sexta,2025-12-19,0,0.007031784
INC8639179,P2,lrev,cat97,Team14,10,Sexta,2025-12-19,0,0.005957326
INC8639168,P3,lrel,cat85,Team14,9,Sexta,2025-12-19,0,0.003609237
INC8639165,P3,lhvp,cat73,Team14,9,Sexta,2025-12-19,0,0.00519074
INC8639162,P3,lhvp,cat73,Team14,9,Sexta,2025-12-19,0,0.00519074
INC8639148,P3,lhco,cat31,Team11,9,Sexta,2025-12-19,0,0.083625905
INC8639147,P3,lhvp,cat73,Team14,9,Sexta,2025-12-19,0,0.00519074
INC8639141,P3,lrev,cat35,Team09,9,Sexta,2025-12-19,0,0.86356187
INC8639136,P3,lrev,cat94,Team14,9,Sexta,2025-12-19,0,0.0016178349
INC8639104,P2,lcem,cat76,Team05,8,Sexta,2025-12-19,0,0.08809799
INC8639103,P2,lcem,cat76,Team05,8,Sexta,2025-12-19,0,0.08809799
INC8639094,P2,lwpl,cat93,Team14,8,Sexta,2025-12-19,0,0.0018880607
INC8639092,P3,lsin,cat77,Team02,8,Sexta,2025-12-19,0,0.17547122
INC8639006,P3,lhvp,cat73,Team14,6,Sexta,2025-12-19,0,0.0060128313
INC8638984,P3,lhvp,cat73,Team14,5,Sexta,2025-12-19,0,0.0056599914
INC8638961,P3,lhvp,cat138,Team14,4,Sexta,2025-12-19,0,0.005250768
INC8638946,P3,lcho,cat137,Team14,4,Sexta,2025-12-19,0,0.00065779313
INC8638924,P2,lrev,cat35,Team09,4,Sexta,2025-12-19,0,0.10000086
INC8638901,P3,lhvp,cat73,Team14,3,Sexta,2025-12-19,0,0.25108486
INC8638831,P3,lhco,cat71,Team14,2,Sexta,2025-12-19,0,0.1397426
INC8638788,P2,lhvp,cat73,Team14,1,Sexta,2025-12-19,0,0.0050292634
INC8638713,P3,lhco,cat71,Team14,23,Quinta,2025-12-18,0,0.015272512
INC8638640,P3,lhco,cat85,Team11,22,Quinta,2025-12-18,0,0.32060543
INC8638625,P3,lhvp,cat73,Team09,21,Quinta,2025-12-18,0,0.812129
INC8638614,P3,lhco,cat85,Team11,21,Quinta,2025-12-18,0,0.39397845
INC8638554,P2,lsin,cat77,Team17,19,Quinta,2025-12-18,0,0.011007802
INC8638514,P3,lgoa,cat103,Team11,18,Quinta,2025-12-18,0,0.3717283
INC8638507,P3,lhco,cat71,Team14,18,Quinta,2025-12-18,0,0.0069221505
INC8638459,P3,lhco,cat85,Team11,17,Quinta,2025-12-18,0,0.2769067
INC8638458,P3,lhco,cat71,Team14,17,Quinta,2025-12-18,0,0.005911873
INC8638433,P2,lsin,cat77,Team14,16,Quinta,2025-12-18,0,0.019094653
INC8638432,P3,lgoa,cat103,Team11,16,Quinta,2025-12-18,1,0.7313291
INC8638426,P3,lcem,cat76,Team05,16,Quinta,2025-12-18,0,0.16592185
INC8638415,P3,lhco,cat31,Team11,16,Quinta,2025-12-18,0,0.19356517
INC8638410,P2,lsin,cat77,Team14,16,Quinta,2025-12-18,0,0.019094653
INC8638378,P3,lssl,cat102,Team11,15,Quinta,2025-12-18,0,0.5431523
INC8638371,P3,lhco,cat31,Team11,15,Quinta,2025-12-18,0,0.16192636
INC8638369,P3,lcem,cat76,Team05,15,Quinta,2025-12-18,0,0.113460295
INC8638362,P3,lhco,cat31,Team09,15,Quinta,2025-12-18,0,0.1597507
INC8638342,P3,lhvp,cat73,Team09,15,Quinta,2025-12-18,0,0.5446035
INC8638336,P3,lhco,cat71,Team14,15,Quinta,2025-12-18,0,0.005779093
INC8638325,P3,lhco,cat85,Team14,15,Quinta,2025-12-18,0,0.0036750138
INC8638324,P3,lhco,cat85,Team11,15,Quinta,2025-12-18,0,0.08469956
INC8638321,P3,lexc,cat63,Team07,14,Quinta,2025-12-18,0,0.8724536
INC8638307,P2,lrel,cat123,Team14,14,Quinta,2025-12-18,0,0.009210136
INC8638293,P3,lhco,cat137,Team12,14,Quinta,2025-12-18,0,0.14278604
INC8638287,P3,lcem,cat76,Team05,14,Quinta,2025-12-18,0,0.121238105
INC8638284,P3,lrel,cat135,Team03,14,Quinta,2025-12-18,0,0.08074603
INC8638258,P2,lrev,cat94,Team05,13,Quinta,2025-12-18,0,0.070896916
INC8638237,P3,lrdo,cat31,Team11,13,Quinta,2025-12-18,0,0.47354257
INC8638227,P2,lsin,cat77,Team14,13,Quinta,2025-12-18,0,0.050687168
INC8638210,P3,lsin,cat141,Team03,13,Quinta,2025-12-18,0,0.031570323
INC8638198,P3,lrel,cat135,Team05,12,Quinta,2025-12-18,0,0.02178835
INC8638196,P3,lhvp,cat73,Team14,12,Quinta,2025-12-18,0,0.002667883
INC8638183,P3,lrev,cat97,Team14,12,Quinta,2025-12-18,0,0.0006244138
INC8638176,P2,lvps,cat74,Team09,12,Quinta,2025-12-18,0,0.33956587
INC8638150,P2,lhvp,cat73,Team14,12,Quinta,2025-12-18,0,0.004418043
INC8638140,P3,lhco,cat71,Team14,11,Quinta,2025-12-18,0,0.0045945984
INC8638125,P3,lhco,cat71,Team14,11,Quinta,2025-12-18,0,0.0045945984
INC8638093,P3,lcem,cat76,Team05,10,Quinta,2025-12-18,0,0.083495565
INC8638088,P2,lhvp,cat73,Team14,10,Quinta,2025-12-18,0,0.021702798
INC8638072,P3,lcem,cat76,Team05,10,Quinta,2025-12-18,0,0.083495565
INC8638055,P3,lcem,cat76,Team05,10,Quinta,2025-12-18,0,0.083495565
INC8638045,P3,lhco,cat31,Team11,10,Quinta,2025-12-18,0,0.15862782
INC8638043,P2,lrev,cat35,Team14,10,Quinta,2025-12-18,0,0.012185561
INC8638026,P2,lrev,cat35,Team14,9,Quinta,2025-12-18,0,0.005608036
INC8638019,P2,lrev,cat35,Team14,9,Quinta,2025-12-18,0,0.005608036
INC8637991,P3,lhco,cat31,Team11,9,Quinta,2025-12-18,0,0.08064835
INC8637955,P3,lhco,cat85,Team14,9,Quinta,2025-12-18,0,0.007991385
INC8637946,P3,lcem,cat31,Team11,8,Quinta,2025-12-18,0,0.08383932
INC8637931,P3,lhvp,cat73,Team14,8,Quinta,2025-12-18,0,0.0073292074
INC8637922,P3,lcho,cat71,Team14,8,Quinta,2025-12-18,0,0.001347345
INC8637893,P3,lsin,cat121,Team17,7,Quinta,2025-12-18,0,0.0076032314
INC8637886,P3,lhco,cat71,Team09,7,Quinta,2025-12-18,0,0.6157612
INC8637878,P2,lrev,cat95,Team14,6,Quinta,2025-12-18,0,0.0014402899
INC8637868,P2,lrev,cat36,Team14,6,Quinta,2025-12-18,0,0.002088973
INC8637816,P3,lhvp,cat73,Team14,5,Quinta,2025-12-18,0,0.004610419
INC8637808,P3,lhvp,cat73,Team09,5,Quinta,2025-12-18,0,0.4565654
INC8637674,P2,lrev,cat35,Team09,3,Quinta,2025-12-18,0,0.10397395
INC8637614,P2,lsin,cat77,Team14,3,Quinta,2025-12-18,0,0.008292598
INC8637590,P2,lhco,cat137,Team03,2,Quinta,2025-12-18,0,0.019605272
INC8637563,P3,lhvp,cat87,Team14,2,Quinta,2025-12-18,0,0.11082695
INC8637506,P3,lhco,cat85,Team11,1,Quinta,2025-12-18,0,0.30961707
INC8637461,P2,lhvp,cat73,Team14,0,Quinta,2025-12-18,0,0.02214951
INC8637410,P3,lcem,cat76,Team05,0,Quinta,2025-12-18,0,0.015201664
INC8637406,P3,lhco,cat71,Team14,0,Quinta,2025-12-18,0,0.17533031
INC8637366,P3,lost,cat79,Team15,22,Quarta,2025-12-17,0,0.009224937
INC8637360,P2,lrev,cat35,Team14,22,Quarta,2025-12-17,0,0.001369139
INC8637322,P3,lhco,cat71,Team14,22,Quarta,2025-12-17,0,0.013298774
INC8637280,P2,lrev,cat36,Team14,21,Quarta,2025-12-17,0,0.0045183315
INC8637270,P3,lhvp,cat73,Team09,21,Quarta,2025-12-17,0,0.70193577
INC8637242,P3,lhco,cat18,Team01,21,Quarta,2025-12-17,0,0.08988877
INC8637217,P3,lhco,cat18,Team14,21,Quarta,2025-12-17,0,0.021651667
INC8637021,P2,lsin,cat77,Team14,19,Quarta,2025-12-17,0,0.034486335
INC8637013,P3,lhvp,cat138,Team01,19,Quarta,2025-12-17,0,0.11134221
INC8637001,P3,lrel,cat123,Team11,19,Quarta,2025-12-17,0,0.40549797
INC8636895,P3,lhvp,cat73,Team14,18,Quarta,2025-12-17,0,0.01335611
INC8636877,P3,lrev,cat31,Team11,18,Quarta,2025-12-17,0,0.35094705
INC8636871,P3,lsin,cat29,Team11,17,Quarta,2025-12-17,0,0.24650235
INC8636826,P3,lssl,cat102,Team11,16,Quarta,2025-12-17,0,0.26094437
INC8636812,P3,lcem,cat76,Team05,16,Quarta,2025-12-17,0,0.09882506
INC8636801,P2,lhco,cat71,Team14,16,Quarta,2025-12-17,0,0.0044822507
INC8636787,P3,lcle,cat103,Team11,16,Quarta,2025-12-17,0,0.057468582
INC8636775,P3,lrel,cat85,Team11,15,Quarta,2025-12-17,0,0.032057364
INC8636763,P3,lcem,cat76,Team05,15,Quarta,2025-12-17,0,0.07508058
INC8636751,P3,lhco,cat71,Team14,15,Quarta,2025-12-17,0,0.0062724757
INC8636736,P3,lsd0,cat137,Team08,15,Quarta,2025-12-17,0,0.5766898
INC8636658,P3,lcem,cat76,Team05,14,Quarta,2025-12-17,0,0.18236077
INC8636585,P3,lhco,cat31,Team11,14,Quarta,2025-12-17,0,0.11535659
INC8636577,P3,lsin,cat141,Team14,14,Quarta,2025-12-17,0,0.057596788
INC8636561,P3,lrdo,cat111,Team11,14,Quarta,2025-12-17,0,0.6322598
INC8636547,P2,lhco,cat71,Team09,14,Quarta,2025-12-17,0,0.85247475
INC8636522,P3,lhco,cat137,Team17,13,Quarta,2025-12-17,0,0.0038824494
INC8636520,P3,lhco,cat85,Team14,13,Quarta,2025-12-17,0,0.0017689678
INC8636499,P3,lhco,cat31,Team11,12,Quarta,2025-12-17,0,0.021332849
INC8636497,P3,lrev,cat36,Team09,12,Quarta,2025-12-17,0,0.43112296
INC8636495,P3,lsin,cat84,Team16,12,Quarta,2025-12-17,0,0.18950677
INC8636455,P2,lcsp,cat71,Team03,11,Quarta,2025-12-17,0,0.14059947
INC8636424,P3,lrev,cat97,Team11,11,Quarta,2025-12-17,0,0.004359262
INC8636416,P3,lrel,cat135,Team05,11,Quarta,2025-12-17,0,0.049190044
INC8636408,P3,lhco,cat85,Team11,10,Quarta,2025-12-17,0,0.091002546
INC8636404,P3,lcem,cat76,Team05,10,Quarta,2025-12-17,0,0.09494831
INC8636386,P3,lsin,cat21,Team02,10,Quarta,2025-12-17,0,0.03229477
INC8636377,P3,lrel,cat103,Team11,10,Quarta,2025-12-17,0,0.26466885
INC8636366,P3,lgoa,cat103,Team11,9,Quarta,2025-12-17,0,0.12259341
INC8636357,P3,lhco,cat137,Team14,9,Quarta,2025-12-17,0,0.0031801807
INC8636356,P3,lhco,cat137,Team14,9,Quarta,2025-12-17,0,0.0031801807
INC8636355,P3,lhco,cat137,Team14,9,Quarta,2025-12-17,0,0.0031801807
INC8636349,P3,lhvp,cat87,Team11,9,Quarta,2025-12-17,0,0.006915932
INC8636343,P3,lhco,cat31,Team11,9,Quarta,2025-12-17,0,0.039829027
INC8636332,P3,lrdo,cat112,Team11,9,Quarta,2025-12-17,0,0.17485112
INC8636328,P3,lsin,cat29,Team09,8,Quarta,2025-12-17,0,0.04888566
INC8636323,P3,lgoa,cat103,Team11,8,Quarta,2025-12-17,0,0.064691745
INC8636315,P3,lsmt,cat103,Team11,8,Quarta,2025-12-17,0,0.10529411
INC8636220,P2,lrev,cat35,Team14,5,Quarta,2025-12-17,0,0.002134952
INC8636212,P3,lhco,cat85,Team11,4,Quarta,2025-12-17,0,0.054626763
INC8636201,P3,lhco,cat18,Team14,4,Quarta,2025-12-17,0,0.0012209883
INC8636196,P2,lhco,cat71,Team14,4,Quarta,2025-12-17,0,0.0036322072
INC8636176,P2,lrev,cat35,Team14,3,Quarta,2025-12-17,0,0.003298888
INC8636102,P3,lhco,cat71,Team14,2,Quarta,2025-12-17,0,0.062942155
INC8636078,P2,lhvp,cat73,Team14,1,Quarta,2025-12-17,0,0.0101466
INC8636051,P3,lvps,cat74,Team14,0,Quarta,2025-12-17,0,0.004222014
INC8635969,P2,lhco,cat71,Team14,22,Terça,2025-12-16,0,0.0009962745
INC8635943,P2,lhvp,cat73,Team09,22,Terça,2025-12-16,0,0.035392713
INC8635859,P2,lcem,cat76,Team05,20,Terça,2025-12-16,0,0.007702361
INC8635855,P3,lhco,cat31,Team11,20,Terça,2025-12-16,0,0.05750943
INC8635824,P3,lcem,cat76,Team05,19,Terça,2025-12-16,0,0.15528055
INC8635819,P3,lsmt,cat46,Team05,19,Terça,2025-12-16,0,0.026276978
INC8635808,P3,lcem,cat76,Team05,19,Terça,2025-12-16,0,0.15528055
INC8635803,P2,lhco,cat137,Team14,19,Terça,2025-12-16,0,0.0011229819
INC8635777,P3,lcem,cat76,Team05,18,Terça,2025-12-16,0,0.15017706
INC8635745,P2,lcem,cat76,Team05,17,Terça,2025-12-16,0,0.043371852
INC8635736,P3,lcem,cat91,Team11,17,Terça,2025-12-16,0,0.113746524
INC8635732,P3,lsin,cat77,Team12,17,Terça,2025-12-16,0,0.52065986
INC8635721,P3,lhco,cat31,Team11,17,Terça,2025-12-16,0,0.06805132
INC8635695,P3,lhco,cat85,Team11,16,Terça,2025-12-16,0,0.02868839
INC8635651,P2,lcem,cat76,Team05,16,Terça,2025-12-16,0,0.0357104
INC8635637,P2,lsin,cat77,Team12,16,Terça,2025-12-16,0,0.13887139
INC8635559,P3,lhco,cat71,Team14,15,Terça,2025-12-16,0,0.010951538
INC8635545,P3,lhco,cat85,Team11,15,Terça,2025-12-16,0,0.02476315
INC8635531,P3,lcem,cat91,Team11,15,Terça,2025-12-16,0,0.08683736
INC8635521,P3,lhco,cat85,Team11,15,Terça,2025-12-16,0,0.02476315
INC8635482,P3,lgoa,cat103,Team11,14,Terça,2025-12-16,0,0.728023
INC8635478,P3,lsaa,cat31,Team11,14,Terça,2025-12-16,0,0.5760893
INC8635466,P2,lrev,cat35,Team14,14,Terça,2025-12-16,0,0.008049951
INC8635452,P3,lcsp,cat71,Team14,14,Terça,2025-12-16,0,0.025249654
INC8635441,P3,lrev,cat96,Team14,14,Terça,2025-12-16,0,0.0024930397
INC8635440,P3,lhco,cat31,Team11,14,Terça,2025-12-16,0,0.09538663
INC8635321,P3,khvp,cat107,Team14,13,Terça,2025-12-16,0,0.0013074558
INC8635284,P3,lhvp,cat87,Team14,13,Terça,2025-12-16,0,0.00052794896
INC8635272,P3,lhco,cat71,Team09,13,Terça,2025-12-16,0,0.31772074
INC8635267,P3,lrev,cat94,Team05,13,Terça,2025-12-16,0,0.016731558
INC8635238,P3,lhco,cat85,Team11,12,Terça,2025-12-16,0,0.013382481
INC8635188,P2,lvps,cat74,Team14,12,Terça,2025-12-16,0,0.012534948
INC8635079,P3,lhco,cat18,Team14,11,Terça,2025-12-16,0,0.004259013
INC8635064,P2,lsin,cat77,Team10,11,Terça,2025-12-16,0,0.38037196
INC8635047,P3,lemg,cat85,Team05,11,Terça,2025-12-16,0,0.06650461
INC8635045,P2,lhvp,cat73,Team14,11,Terça,2025-12-16,0,0.019124324
INC8635044,P3,lhco,cat31,Team11,11,Terça,2025-12-16,0,0.038594756
INC8635041,P3,lhco,cat31,Team11,11,Terça,2025-12-16,0,0.038594756
INC8635018,P3,lemg,cat42,Team05,10,Terça,2025-12-16,0,0.030644178
INC8634997,P3,lhco,cat31,Team11,10,Terça,2025-12-16,0,0.045787834
INC8634991,P3,lrdo,cat31,Team11,10,Terça,2025-12-16,0,0.48419955
INC8634985,P2,lsin,cat77,Team17,10,Terça,2025-12-16,0,0.087146334
INC8634964,P3,lhvp,cat87,Team11,9,Terça,2025-12-16,0,0.009835896
INC8634953,P3,lhvp,cat73,Team09,9,Terça,2025-12-16,0,0.7256926
INC8634951,P3,lhco,cat85,Team11,9,Terça,2025-12-16,0,0.0977029
INC8634949,P2,lrev,cat35,Team14,9,Terça,2025-12-16,0,0.0068417713
INC8634936,P3,lrev,cat94,Team14,9,Terça,2025-12-16,0,0.00091219466
INC8634928,P2,lrel,cat135,Team05,9,Terça,2025-12-16,0,0.15574256
INC8634909,P3,lhvp,cat19,Team09,9,Terça,2025-12-16,0,0.47160807
INC8634861,P2,lhco,cat71,Team14,7,Terça,2025-12-16,0,0.003791607
INC8634802,P3,lsin,cat77,Team14,6,Terça,2025-12-16,0,0.010772868
INC8634755,P2,lhvp,cat19,Team14,4,Terça,2025-12-16,0,0.0011743753
INC8634738,P3,lssl,cat102,Team14,4,Terça,2025-12-16,0,0.0015596531
INC8634710,P2,lhco,cat71,Team14,3,Terça,2025-12-16,0,0.010140501
INC8634670,P2,lhco,cat71,Team14,3,Terça,2025-12-16,0,0.010140501
INC8634665,P3,lsin,cat77,Team12,3,Terça,2025-12-16,0,0.04519569
INC8634651,P3,lhco,cat71,Team14,2,Terça,2025-12-16,0,0.27015147
INC8634643,P3,lssl,cat102,Team11,2,Terça,2025-12-16,0,0.0016889273
INC8634590,P2,lcho,cat71,Team14,1,Terça,2025-12-16,0,0.00084580376
INC8634589,P3,lssl,cat102,Team11,1,Terça,2025-12-16,0,0.0004663893
INC8634568,P3,lsin,cat141,Team14,0,Terça,2025-12-16,0,0.012001458
INC8634515,P3,lhco,cat137,Team14,23,Segunda,2025-12-15,0,0.0076226853
INC8634514,P2,lhco,cat71,Team14,23,Segunda,2025-12-15,0,0.0006607953
INC8634469,P3,lhco,cat85,Team09,23,Segunda,2025-12-15,0,0.08390246
INC8634397,P2,lhvp,cat73,Team14,22,Segunda,2025-12-15,0,0.0009073124
INC8634372,P3,lhco,cat71,Team14,21,Segunda,2025-12-15,0,0.0058358316
INC8634367,P3,lhco,cat71,Team09,21,Segunda,2025-12-15,0,0.11952643
INC8634335,P3,lrev,cat99,Team14,21,Segunda,2025-12-15,0,0.00021050818
INC8634334,P3,lhvp,cat19,Team11,21,Segunda,2025-12-15,0,0.06285801
INC8634324,P3,lcem,cat76,Team05,21,Segunda,2025-12-15,0,0.0030736849
INC8634308,P2,lhco,cat137,Team14,20,Segunda,2025-12-15,0,0.0013143716
INC8634305,P3,lemg,cat42,Team05,20,Segunda,2025-12-15,0,0.0038269823
INC8634272,P3,lhco,cat137,Team17,19,Segunda,2025-12-15,0,0.0130919125
INC8634262,P3,lhvp,cat19,Team14,19,Segunda,2025-12-15,0,0.010137543
INC8634205,P3,lsaa,cat31,Team11,18,Segunda,2025-12-15,0,0.5830366
INC8634197,P2,lrev,cat94,Team05,17,Segunda,2025-12-15,0,0.0018766123
INC8634048,P3,khvp,cat107,Team09,16,Segunda,2025-12-15,0,0.027177388
INC8634034,P3,lhco,cat31,Team11,16,Segunda,2025-12-15,0,0.12652364
INC8634030,P3,lcem,cat91,Team11,16,Segunda,2025-12-15,0,0.009276547
INC8634023,P3,lsaa,cat31,Team11,16,Segunda,2025-12-15,1,0.6352851
INC8634016,P2,lhvp,cat73,Team03,16,Segunda,2025-12-15,0,0.055509076
INC8634009,P3,lsin,cat29,Team11,16,Segunda,2025-12-15,0,0.29949865
INC8634007,P3,lhvp,cat87,Team11,16,Segunda,2025-12-15,0,0.008903622
INC8634002,P3,lhvp,cat87,Team11,16,Segunda,2025-12-15,0,0.008903622
INC8633998,P3,lsmt,cat103,Team11,16,Segunda,2025-12-15,0,0.57576436
INC8633979,P2,lcsp,cat137,Team14,15,Segunda,2025-12-15,0,0.0019987996
INC8633978,P3,lexc,cat88,Team07,15,Segunda,2025-12-15,0,0.031034617
INC8633969,P3,lsin,cat24,Team05,15,Segunda,2025-12-15,0,0.052694142
INC8633964,P3,lexc,cat88,Team07,15,Segunda,2025-12-15,0,0.031034617
INC8633956,P3,lrev,cat31,Team11,15,Segunda,2025-12-15,0,0.22053102
INC8633953,P3,lrdo,cat111,Team11,15,Segunda,2025-12-15,0,0.35869163
INC8633939,P3,lhco,cat85,Team11,14,Segunda,2025-12-15,0,0.087808505
INC8633935,P3,lrdo,cat111,Team11,14,Segunda,2025-12-15,0,0.37973115
INC8633924,P3,lrdo,cat112,Team11,14,Segunda,2025-12-15,0,0.4295131
INC8633918,P3,lcem,cat76,Team05,14,Segunda,2025-12-15,0,0.03423718
INC8633917,P2,lhco,cat137,Team14,14,Segunda,2025-12-15,0,0.019561175
INC8633906,P3,lrdo,cat112,Team11,14,Segunda,2025-12-15,0,0.4295131
INC8633903,P3,lhco,cat71,Team14,13,Segunda,2025-12-15,0,0.004459789
INC8633902,P3,khvp,cat107,Team14,13,Segunda,2025-12-15,0,0.0004432736
INC8633897,P2,lsin,cat77,Team14,13,Segunda,2025-12-15,0,0.14889961
INC8633880,P2,lhco,cat71,Team14,13,Segunda,2025-12-15,0,0.0031891782
INC8633879,P3,lgoa,cat103,Team11,13,Segunda,2025-12-15,0,0.100233205
INC8633876,P2,lsin,cat77,Team10,13,Segunda,2025-12-15,0,0.373138
INC8633868,P3,lsin,cat117,Team17,13,Segunda,2025-12-15,0,0.13812944
INC8633866,P2,lsin,cat77,Team17,12,Segunda,2025-12-15,0,0.08928677
INC8633853,P3,lhco,cat85,Team11,12,Segunda,2025-12-15,0,0.025577445
INC8633852,P3,khvp,cat107,Team09,12,Segunda,2025-12-15,0,0.018427216
INC8633848,P3,lhco,cat71,Team14,12,Segunda,2025-12-15,0,0.005237671
INC8633837,P2,lwpl,cat93,Team09,12,Segunda,2025-12-15,0,0.011357066
INC8633836,P2,lsin,cat77,Team14,12,Segunda,2025-12-15,0,0.20433155
